campus_name,borough,year,month,weekday,route_id,Violation Type,violation_count
Guttman Community College,Manhattan,2025,March,Saturday,M2,MOBILE BUS LANE,12
Guttman Community College,Manhattan,2025,March,Sunday,M2,MOBILE BUS LANE,14
Guttman Community College,Manhattan,2025,March,Thursday,M2,MOBILE BUS LANE,6
Guttman Community College,Manhattan,2025,March,Tuesday,M2,MOBILE BUS LANE,9
Guttman Community College,Manhattan,2025,March,Wednesday,M2,MOBILE BUS LANE,2
Guttman Community College,Manhattan,2025,May,Friday,M2,MOBILE BUS LANE,10
Guttman Community College,Manhattan,2025,May,Friday,M2,MOBILE BUS STOP,14
Guttman Community College,Manhattan,2025,May,Friday,M4,MOBILE BUS STOP,2
Guttman Community College,Manhattan,2025,May,Friday,M4,MOBILE DOUBLE PARKED,1
Guttman Community College,Manhattan,2025,May,Friday,M42,MOBILE BUS LANE,4
Guttman Community College,Manhattan,2025,May,Friday,M42,MOBILE BUS STOP,4
Guttman Community College,Manhattan,2025,May,Monday,M2,MOBILE BUS LANE,8
Guttman Community College,Manhattan,2025,May,Monday,M2,MOBILE BUS STOP,2
Guttman Community College,Manhattan,2025,May,Saturday,M2,MOBILE BUS LANE,11
Guttman Community College,Manhattan,2025,May,Saturday,M2,MOBILE BUS STOP,15
Guttman Community College,Manhattan,2025,May,Saturday,M42,MOBILE BUS LANE,6
Guttman Community College,Manhattan,2025,May,Saturday,M42,MOBILE BUS STOP,4
Guttman Community College,Manhattan,2025,May,Sunday,M2,MOBILE BUS LANE,10
Guttman Community College,Manhattan,2025,May,Sunday,M2,MOBILE BUS STOP,4
Guttman Community College,Manhattan,2025,May,Thursday,M2,MOBILE BUS LANE,16
Guttman Community College,Manhattan,2025,May,Thursday,M2,MOBILE BUS STOP,6
Guttman Community College,Manhattan,2025,May,Thursday,M42,MOBILE BUS LANE,2
Guttman Community College,Manhattan,2025,May,Tuesday,M2,MOBILE BUS LANE,21
Guttman Community College,Manhattan,2025,May,Tuesday,M2,MOBILE BUS STOP,17
Guttman Community College,Manhattan,2025,May,Tuesday,M42,MOBILE BUS LANE,2
Guttman Community College,Manhattan,2025,May,Wednesday,M2,MOBILE BUS LANE,31
Guttman Community College,Manhattan,2025,May,Wednesday,M2,MOBILE BUS STOP,11
Guttman Community College,Manhattan,2025,May,Wednesday,M4,MOBILE DOUBLE PARKED,2
Guttman Community College,Manhattan,2025,May,Wednesday,M42,MOBILE BUS LANE,3
Guttman Community College,Manhattan,2025,May,Wednesday,M42,MOBILE BUS STOP,6
Medgar Evers College,Brooklyn,0,None,None,None,None,0
New York City College of Technology,Brooklyn,2025,April,Friday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,April,Friday,B25,MOBILE BUS STOP,7
New York City College of Technology,Brooklyn,2025,April,Friday,B26,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,April,Friday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,April,Friday,B41,MOBILE BUS STOP,19
New York City College of Technology,Brooklyn,2025,April,Friday,B41,MOBILE DOUBLE PARKED,18
New York City College of Technology,Brooklyn,2025,April,Friday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,April,Friday,B62,MOBILE BUS STOP,102
New York City College of Technology,Brooklyn,2025,April,Friday,B62,MOBILE DOUBLE PARKED,13
New York City College of Technology,Brooklyn,2025,April,Monday,B25,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,April,Monday,B25,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,April,Monday,B25,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,April,Monday,B26,MOBILE BUS STOP,14
New York City College of Technology,Brooklyn,2025,April,Monday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,April,Monday,B41,MOBILE BUS STOP,24
New York City College of Technology,Brooklyn,2025,April,Monday,B41,MOBILE DOUBLE PARKED,20
New York City College of Technology,Brooklyn,2025,April,Monday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,April,Monday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,April,Monday,B46+,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,April,Monday,B62,MOBILE BUS STOP,95
New York City College of Technology,Brooklyn,2025,April,Monday,B62,MOBILE DOUBLE PARKED,7
New York City College of Technology,Brooklyn,2025,April,Saturday,B25,MOBILE BUS LANE,4
New York City College of Technology,Brooklyn,2025,April,Saturday,B25,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,April,Saturday,B26,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,April,Saturday,B41,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,April,Saturday,B41,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,April,Saturday,B41,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,April,Saturday,B44+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,April,Saturday,B46+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,April,Saturday,B46+,MOBILE DOUBLE PARKED,9
New York City College of Technology,Brooklyn,2025,April,Saturday,B62,MOBILE BUS STOP,30
New York City College of Technology,Brooklyn,2025,April,Saturday,B62,MOBILE DOUBLE PARKED,5
New York City College of Technology,Brooklyn,2025,April,Sunday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,April,Sunday,B41,MOBILE BUS LANE,7
New York City College of Technology,Brooklyn,2025,April,Sunday,B41,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,April,Sunday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,April,Sunday,B62,MOBILE BUS STOP,17
New York City College of Technology,Brooklyn,2025,April,Sunday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,April,Thursday,B25,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,April,Thursday,B25,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,April,Thursday,B26,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,April,Thursday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,April,Thursday,B41,MOBILE BUS STOP,33
New York City College of Technology,Brooklyn,2025,April,Thursday,B41,MOBILE DOUBLE PARKED,25
New York City College of Technology,Brooklyn,2025,April,Thursday,B46+,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,April,Thursday,B62,MOBILE BUS STOP,144
New York City College of Technology,Brooklyn,2025,April,Thursday,B62,MOBILE DOUBLE PARKED,30
New York City College of Technology,Brooklyn,2025,April,Tuesday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,April,Tuesday,B25,MOBILE BUS STOP,10
New York City College of Technology,Brooklyn,2025,April,Tuesday,B26,MOBILE BUS STOP,12
New York City College of Technology,Brooklyn,2025,April,Tuesday,B26,MOBILE DOUBLE PARKED,5
New York City College of Technology,Brooklyn,2025,April,Tuesday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,April,Tuesday,B41,MOBILE BUS STOP,47
New York City College of Technology,Brooklyn,2025,April,Tuesday,B41,MOBILE DOUBLE PARKED,40
New York City College of Technology,Brooklyn,2025,April,Tuesday,B46+,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,April,Tuesday,B46+,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,April,Tuesday,B62,MOBILE BUS STOP,146
New York City College of Technology,Brooklyn,2025,April,Tuesday,B62,MOBILE DOUBLE PARKED,21
New York City College of Technology,Brooklyn,2025,April,Wednesday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,April,Wednesday,B25,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,April,Wednesday,B26,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,April,Wednesday,B26,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,April,Wednesday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,April,Wednesday,B41,MOBILE BUS STOP,38
New York City College of Technology,Brooklyn,2025,April,Wednesday,B41,MOBILE DOUBLE PARKED,43
New York City College of Technology,Brooklyn,2025,April,Wednesday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,April,Wednesday,B46+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,April,Wednesday,B62,MOBILE BUS STOP,156
New York City College of Technology,Brooklyn,2025,April,Wednesday,B62,MOBILE DOUBLE PARKED,18
New York City College of Technology,Brooklyn,2025,August,Friday,B25,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,August,Friday,B26,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,August,Friday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,August,Friday,B41,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,August,Friday,B41,MOBILE DOUBLE PARKED,7
New York City College of Technology,Brooklyn,2025,August,Friday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,August,Friday,B44+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,August,Friday,B46+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,August,Friday,B62,MOBILE BUS STOP,55
New York City College of Technology,Brooklyn,2025,August,Friday,B62,MOBILE DOUBLE PARKED,5
New York City College of Technology,Brooklyn,2025,August,Monday,B25,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,August,Monday,B26,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,August,Monday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,August,Monday,B41,MOBILE BUS STOP,10
New York City College of Technology,Brooklyn,2025,August,Monday,B41,MOBILE DOUBLE PARKED,4
New York City College of Technology,Brooklyn,2025,August,Monday,B44+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,August,Monday,B46+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,August,Monday,B62,MOBILE BUS STOP,35
New York City College of Technology,Brooklyn,2025,August,Monday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,August,Saturday,B25,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,August,Saturday,B41,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,August,Saturday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,August,Saturday,B44+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,August,Saturday,B46+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,August,Saturday,B62,MOBILE BUS STOP,10
New York City College of Technology,Brooklyn,2025,August,Sunday,B41,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,August,Sunday,B44+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,August,Sunday,B46+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,August,Sunday,B62,MOBILE BUS STOP,7
New York City College of Technology,Brooklyn,2025,August,Thursday,B25,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,August,Thursday,B25,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,August,Thursday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,August,Thursday,B41,MOBILE BUS STOP,8
New York City College of Technology,Brooklyn,2025,August,Thursday,B41,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,August,Thursday,B62,MOBILE BUS STOP,33
New York City College of Technology,Brooklyn,2025,August,Tuesday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,August,Tuesday,B25,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,August,Tuesday,B41,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,August,Tuesday,B41,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,August,Tuesday,B41,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,August,Tuesday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,August,Tuesday,B62,MOBILE BUS STOP,42
New York City College of Technology,Brooklyn,2025,August,Tuesday,B62,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,August,Wednesday,B25,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,August,Wednesday,B41,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,August,Wednesday,B41,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,August,Wednesday,B62,MOBILE BUS STOP,24
New York City College of Technology,Brooklyn,2025,August,Wednesday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,February,Friday,B25,MOBILE BUS STOP,12
New York City College of Technology,Brooklyn,2025,February,Friday,B25,MOBILE DOUBLE PARKED,18
New York City College of Technology,Brooklyn,2025,February,Friday,B26,MOBILE BUS STOP,70
New York City College of Technology,Brooklyn,2025,February,Friday,B26,MOBILE DOUBLE PARKED,12
New York City College of Technology,Brooklyn,2025,February,Friday,B41,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,February,Friday,B41,MOBILE BUS STOP,10
New York City College of Technology,Brooklyn,2025,February,Friday,B62,MOBILE BUS STOP,7
New York City College of Technology,Brooklyn,2025,February,Friday,B62,MOBILE DOUBLE PARKED,12
New York City College of Technology,Brooklyn,2025,February,Monday,B25,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,February,Monday,B25,MOBILE BUS STOP,13
New York City College of Technology,Brooklyn,2025,February,Monday,B25,MOBILE DOUBLE PARKED,11
New York City College of Technology,Brooklyn,2025,February,Monday,B26,MOBILE BUS STOP,73
New York City College of Technology,Brooklyn,2025,February,Monday,B26,MOBILE DOUBLE PARKED,12
New York City College of Technology,Brooklyn,2025,February,Monday,B41,MOBILE BUS LANE,11
New York City College of Technology,Brooklyn,2025,February,Monday,B41,MOBILE BUS STOP,11
New York City College of Technology,Brooklyn,2025,February,Monday,B41,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,February,Monday,B44+,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,February,Monday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,February,Monday,B46+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,February,Monday,B62,MOBILE BUS STOP,8
New York City College of Technology,Brooklyn,2025,February,Monday,B62,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,February,Saturday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,February,Saturday,B25,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,February,Saturday,B26,MOBILE BUS STOP,28
New York City College of Technology,Brooklyn,2025,February,Saturday,B26,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,February,Saturday,B41,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,February,Saturday,B41,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,February,Saturday,B44+,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,February,Saturday,B44+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,February,Saturday,B46+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,February,Saturday,B46+,MOBILE DOUBLE PARKED,7
New York City College of Technology,Brooklyn,2025,February,Saturday,B62,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,February,Saturday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,February,Sunday,B25,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,February,Sunday,B26,MOBILE BUS STOP,14
New York City College of Technology,Brooklyn,2025,February,Sunday,B41,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,February,Sunday,B41,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,February,Sunday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,February,Sunday,B62,MOBILE BUS STOP,7
New York City College of Technology,Brooklyn,2025,February,Thursday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,February,Thursday,B25,MOBILE BUS STOP,17
New York City College of Technology,Brooklyn,2025,February,Thursday,B25,MOBILE DOUBLE PARKED,12
New York City College of Technology,Brooklyn,2025,February,Thursday,B26,MOBILE BUS STOP,110
New York City College of Technology,Brooklyn,2025,February,Thursday,B26,MOBILE DOUBLE PARKED,11
New York City College of Technology,Brooklyn,2025,February,Thursday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,February,Thursday,B41,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,February,Thursday,B62,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,February,Thursday,B62,MOBILE DOUBLE PARKED,12
New York City College of Technology,Brooklyn,2025,February,Tuesday,B25,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,February,Tuesday,B25,MOBILE BUS STOP,24
New York City College of Technology,Brooklyn,2025,February,Tuesday,B25,MOBILE DOUBLE PARKED,24
New York City College of Technology,Brooklyn,2025,February,Tuesday,B26,MOBILE BUS STOP,110
New York City College of Technology,Brooklyn,2025,February,Tuesday,B26,MOBILE DOUBLE PARKED,14
New York City College of Technology,Brooklyn,2025,February,Tuesday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,February,Tuesday,B41,MOBILE BUS STOP,19
New York City College of Technology,Brooklyn,2025,February,Tuesday,B41,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,February,Tuesday,B44+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,February,Tuesday,B44+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,February,Tuesday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,February,Tuesday,B62,MOBILE BUS STOP,11
New York City College of Technology,Brooklyn,2025,February,Tuesday,B62,MOBILE DOUBLE PARKED,16
New York City College of Technology,Brooklyn,2025,February,Wednesday,B25,MOBILE BUS LANE,4
New York City College of Technology,Brooklyn,2025,February,Wednesday,B25,MOBILE BUS STOP,15
New York City College of Technology,Brooklyn,2025,February,Wednesday,B25,MOBILE DOUBLE PARKED,12
New York City College of Technology,Brooklyn,2025,February,Wednesday,B26,MOBILE BUS STOP,97
New York City College of Technology,Brooklyn,2025,February,Wednesday,B26,MOBILE DOUBLE PARKED,9
New York City College of Technology,Brooklyn,2025,February,Wednesday,B41,MOBILE BUS LANE,13
New York City College of Technology,Brooklyn,2025,February,Wednesday,B41,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,February,Wednesday,B44+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,February,Wednesday,B62,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,February,Wednesday,B62,MOBILE DOUBLE PARKED,11
New York City College of Technology,Brooklyn,2025,January,Friday,B25,MOBILE BUS LANE,7
New York City College of Technology,Brooklyn,2025,January,Friday,B25,MOBILE BUS STOP,23
New York City College of Technology,Brooklyn,2025,January,Friday,B25,MOBILE DOUBLE PARKED,22
New York City College of Technology,Brooklyn,2025,January,Friday,B26,MOBILE BUS STOP,117
New York City College of Technology,Brooklyn,2025,January,Friday,B26,MOBILE DOUBLE PARKED,10
New York City College of Technology,Brooklyn,2025,January,Friday,B41,MOBILE BUS LANE,4
New York City College of Technology,Brooklyn,2025,January,Friday,B41,MOBILE BUS STOP,14
