campus_name,month,weekday,route_id,Violation Type,violation_count
Hunter College,July,Thursday,M4,MOBILE BUS STOP,7
Hunter College,July,Thursday,M4,MOBILE DOUBLE PARKED,10
Hunter College,July,Tuesday,M101,MOBILE BUS LANE,51
Hunter College,July,Tuesday,M101,MOBILE BUS STOP,68
Hunter College,July,Tuesday,M101,MOBILE DOUBLE PARKED,5
Hunter College,July,Tuesday,M2,MOBILE BUS LANE,2
Hunter College,July,Tuesday,M2,MOBILE BUS STOP,30
Hunter College,July,Tuesday,M2,MOBILE DOUBLE PARKED,1
Hunter College,July,Tuesday,M4,MOBILE BUS STOP,5
Hunter College,July,Tuesday,M4,MOBILE DOUBLE PARKED,2
Hunter College,July,Wednesday,M101,MOBILE BUS LANE,46
Hunter College,July,Wednesday,M101,MOBILE BUS STOP,65
Hunter College,July,Wednesday,M101,MOBILE DOUBLE PARKED,2
Hunter College,July,Wednesday,M15+,MOBILE BUS STOP,1
Hunter College,July,Wednesday,M2,MOBILE BUS LANE,2
Hunter College,July,Wednesday,M2,MOBILE BUS STOP,34
Hunter College,July,Wednesday,M2,MOBILE DOUBLE PARKED,1
Hunter College,July,Wednesday,M4,MOBILE BUS STOP,2
Hunter College,July,Wednesday,M4,MOBILE DOUBLE PARKED,3
Hunter College,June,Friday,M100,MOBILE BUS STOP,2
Hunter College,June,Friday,M100,MOBILE DOUBLE PARKED,3
Hunter College,June,Friday,M101,MOBILE BUS LANE,33
Hunter College,June,Friday,M101,MOBILE BUS STOP,47
Hunter College,June,Friday,M101,MOBILE DOUBLE PARKED,1
Hunter College,June,Friday,M15+,MOBILE BUS STOP,4
Hunter College,June,Friday,M2,MOBILE BUS LANE,4
Hunter College,June,Friday,M2,MOBILE BUS STOP,17
Hunter College,June,Friday,M4,MOBILE BUS STOP,7
Hunter College,June,Friday,M4,MOBILE DOUBLE PARKED,7
Hunter College,June,Monday,M101,MOBILE BUS LANE,55
Hunter College,June,Monday,M101,MOBILE BUS STOP,80
Hunter College,June,Monday,M101,MOBILE DOUBLE PARKED,3
Hunter College,June,Monday,M15+,MOBILE BUS LANE,1
Hunter College,June,Monday,M15+,MOBILE BUS STOP,4
Hunter College,June,Monday,M2,MOBILE BUS LANE,4
Hunter College,June,Monday,M2,MOBILE BUS STOP,22
Hunter College,June,Monday,M2,MOBILE DOUBLE PARKED,1
Hunter College,June,Monday,M4,MOBILE BUS STOP,2
Hunter College,June,Monday,M4,MOBILE DOUBLE PARKED,2
Hunter College,June,Saturday,M101,MOBILE BUS LANE,15
Hunter College,June,Saturday,M101,MOBILE BUS STOP,43
Hunter College,June,Saturday,M101,MOBILE DOUBLE PARKED,3
Hunter College,June,Saturday,M15+,MOBILE BUS STOP,1
Hunter College,June,Saturday,M2,MOBILE BUS STOP,2
Hunter College,June,Sunday,M100,MOBILE DOUBLE PARKED,7
Hunter College,June,Sunday,M101,MOBILE BUS LANE,26
Hunter College,June,Sunday,M101,MOBILE BUS STOP,72
Hunter College,June,Sunday,M101,MOBILE DOUBLE PARKED,2
Hunter College,June,Sunday,M15+,MOBILE BUS STOP,1
Hunter College,June,Sunday,M2,MOBILE BUS STOP,14
Hunter College,June,Sunday,M4,MOBILE BUS STOP,3
Hunter College,June,Sunday,M4,MOBILE DOUBLE PARKED,3
Hunter College,June,Thursday,M101,MOBILE BUS LANE,42
Hunter College,June,Thursday,M101,MOBILE BUS STOP,57
Hunter College,June,Thursday,M101,MOBILE DOUBLE PARKED,5
Hunter College,June,Thursday,M15+,MOBILE BUS LANE,1
Hunter College,June,Thursday,M15+,MOBILE BUS STOP,6
Hunter College,June,Thursday,M2,MOBILE BUS LANE,2
Hunter College,June,Thursday,M2,MOBILE BUS STOP,16
Hunter College,June,Thursday,M4,MOBILE BUS STOP,8
Hunter College,June,Thursday,M4,MOBILE DOUBLE PARKED,13
Hunter College,June,Tuesday,M100,MOBILE DOUBLE PARKED,2
Hunter College,June,Tuesday,M101,MOBILE BUS LANE,35
Hunter College,June,Tuesday,M101,MOBILE BUS STOP,88
Hunter College,June,Tuesday,M101,MOBILE DOUBLE PARKED,5
Hunter College,June,Tuesday,M15+,MOBILE BUS STOP,2
Hunter College,June,Tuesday,M2,MOBILE BUS LANE,2
Hunter College,June,Tuesday,M2,MOBILE BUS STOP,18
Hunter College,June,Tuesday,M2,MOBILE DOUBLE PARKED,1
Hunter College,June,Tuesday,M4,MOBILE DOUBLE PARKED,5
Hunter College,June,Wednesday,M101,MOBILE BUS LANE,44
Hunter College,June,Wednesday,M101,MOBILE BUS STOP,63
Hunter College,June,Wednesday,M101,MOBILE DOUBLE PARKED,4
Hunter College,June,Wednesday,M15+,MOBILE BUS STOP,1
Hunter College,June,Wednesday,M2,MOBILE BUS LANE,4
Hunter College,June,Wednesday,M2,MOBILE BUS STOP,27
Hunter College,June,Wednesday,M2,MOBILE DOUBLE PARKED,4
Hunter College,June,Wednesday,M4,MOBILE BUS STOP,2
Hunter College,March,Friday,M101,MOBILE BUS LANE,37
Hunter College,March,Friday,M101,MOBILE BUS STOP,64
Hunter College,March,Friday,M101,MOBILE DOUBLE PARKED,3
Hunter College,March,Friday,M15+,MOBILE BUS LANE,1
Hunter College,March,Friday,M15+,MOBILE BUS STOP,1
Hunter College,March,Friday,M2,MOBILE BUS LANE,2
Hunter College,March,Monday,M101,MOBILE BUS LANE,76
Hunter College,March,Monday,M101,MOBILE BUS STOP,114
Hunter College,March,Monday,M101,MOBILE DOUBLE PARKED,2
Hunter College,March,Monday,M15+,MOBILE BUS LANE,3
Hunter College,March,Monday,M60+,MOBILE BUS LANE,1
Hunter College,March,Saturday,M101,MOBILE BUS LANE,24
Hunter College,March,Saturday,M101,MOBILE BUS STOP,73
Hunter College,March,Saturday,M15+,MOBILE BUS STOP,1
Hunter College,March,Sunday,M101,MOBILE BUS LANE,17
Hunter College,March,Sunday,M101,MOBILE BUS STOP,32
Hunter College,March,Sunday,M101,MOBILE DOUBLE PARKED,8
Hunter College,March,Sunday,M15+,MOBILE BUS LANE,1
Hunter College,March,Sunday,M15+,MOBILE BUS STOP,5
Hunter College,March,Thursday,M101,MOBILE BUS LANE,32
Hunter College,March,Thursday,M101,MOBILE BUS STOP,102
Hunter College,March,Thursday,M101,MOBILE DOUBLE PARKED,9
Hunter College,March,Thursday,M15+,MOBILE BUS STOP,1
Hunter College,March,Tuesday,M101,MOBILE BUS LANE,40
Hunter College,March,Tuesday,M101,MOBILE BUS STOP,98
Hunter College,March,Tuesday,M101,MOBILE DOUBLE PARKED,8
Hunter College,March,Tuesday,M15+,MOBILE BUS LANE,1
Hunter College,March,Wednesday,M101,MOBILE BUS LANE,28
Hunter College,March,Wednesday,M101,MOBILE BUS STOP,81
Hunter College,March,Wednesday,M101,MOBILE DOUBLE PARKED,4
Hunter College,March,Wednesday,M15+,MOBILE BUS LANE,1
Hunter College,May,Friday,M101,MOBILE BUS LANE,78
Hunter College,May,Friday,M101,MOBILE BUS STOP,106
Hunter College,May,Friday,M101,MOBILE DOUBLE PARKED,6
Hunter College,May,Friday,M15+,MOBILE BUS LANE,5
Hunter College,May,Friday,M2,MOBILE BUS LANE,2
Hunter College,May,Friday,M2,MOBILE BUS STOP,5
Hunter College,May,Friday,M4,MOBILE BUS STOP,1
Hunter College,May,Friday,M4,MOBILE DOUBLE PARKED,4
Hunter College,May,Monday,M101,MOBILE BUS LANE,50
Hunter College,May,Monday,M101,MOBILE BUS STOP,89
Hunter College,May,Monday,M101,MOBILE DOUBLE PARKED,5
Hunter College,May,Monday,M15+,MOBILE BUS LANE,1
Hunter College,May,Monday,M15+,MOBILE BUS STOP,2
Hunter College,May,Monday,M15+,MOBILE DOUBLE PARKED,1
Hunter College,May,Monday,M2,MOBILE BUS LANE,2
Hunter College,May,Monday,M2,MOBILE BUS STOP,7
Hunter College,May,Monday,M4,MOBILE BUS STOP,2
Hunter College,May,Monday,M4,MOBILE DOUBLE PARKED,2
Hunter College,May,Saturday,M101,MOBILE BUS LANE,31
Hunter College,May,Saturday,M101,MOBILE BUS STOP,66
Hunter College,May,Saturday,M101,MOBILE DOUBLE PARKED,1
Hunter College,May,Saturday,M15+,MOBILE BUS STOP,5
Hunter College,May,Saturday,M2,MOBILE BUS STOP,4
Hunter College,May,Saturday,M4,MOBILE BUS STOP,2
Hunter College,May,Sunday,M101,MOBILE BUS LANE,47
Hunter College,May,Sunday,M101,MOBILE BUS STOP,112
Hunter College,May,Sunday,M101,MOBILE DOUBLE PARKED,5
Hunter College,May,Sunday,M15+,MOBILE BUS LANE,1
Hunter College,May,Sunday,M15+,MOBILE BUS STOP,4
Hunter College,May,Sunday,M15+,MOBILE DOUBLE PARKED,1
Hunter College,May,Sunday,M2,MOBILE BUS STOP,2
Hunter College,May,Thursday,M101,MOBILE BUS LANE,74
Hunter College,May,Thursday,M101,MOBILE BUS STOP,119
Hunter College,May,Thursday,M101,MOBILE DOUBLE PARKED,3
Hunter College,May,Thursday,M15+,MOBILE BUS LANE,2
Hunter College,May,Thursday,M2,MOBILE BUS STOP,14
Hunter College,May,Thursday,M2,MOBILE DOUBLE PARKED,1
Hunter College,May,Thursday,M4,MOBILE DOUBLE PARKED,1
Hunter College,May,Tuesday,M101,MOBILE BUS LANE,28
Hunter College,May,Tuesday,M101,MOBILE BUS STOP,79
Hunter College,May,Tuesday,M15+,MOBILE BUS STOP,2
Hunter College,May,Tuesday,M2,MOBILE BUS LANE,6
Hunter College,May,Tuesday,M2,MOBILE BUS STOP,11
Hunter College,May,Tuesday,M2,MOBILE DOUBLE PARKED,1
Hunter College,May,Tuesday,M4,MOBILE DOUBLE PARKED,2
Hunter College,May,Wednesday,M101,MOBILE BUS LANE,56
Hunter College,May,Wednesday,M101,MOBILE BUS STOP,82
Hunter College,May,Wednesday,M101,MOBILE DOUBLE PARKED,6
Hunter College,May,Wednesday,M15+,MOBILE BUS LANE,1
Hunter College,May,Wednesday,M2,MOBILE BUS STOP,15
Hunter College,May,Wednesday,M2,MOBILE DOUBLE PARKED,2
Hunter College,May,Wednesday,M4,MOBILE BUS STOP,4
Hunter College,May,Wednesday,M4,MOBILE DOUBLE PARKED,8
Hunter College,November,Friday,M101,MOBILE BUS LANE,42
Hunter College,November,Friday,M101,MOBILE BUS STOP,145
Hunter College,November,Friday,M101,MOBILE DOUBLE PARKED,6
Hunter College,November,Friday,M15+,MOBILE BUS LANE,2
Hunter College,November,Friday,M15+,MOBILE BUS STOP,2
Hunter College,November,Friday,M60+,MOBILE BUS LANE,1
Hunter College,November,Monday,M101,MOBILE BUS LANE,32
Hunter College,November,Monday,M101,MOBILE BUS STOP,119
Hunter College,November,Monday,M101,MOBILE DOUBLE PARKED,1
Hunter College,November,Monday,M15+,MOBILE BUS LANE,2
Hunter College,November,Monday,M60+,MOBILE BUS LANE,1
Hunter College,November,Saturday,M101,MOBILE BUS LANE,19
Hunter College,November,Saturday,M101,MOBILE BUS STOP,89
Hunter College,November,Saturday,M101,MOBILE DOUBLE PARKED,7
Hunter College,November,Saturday,M15+,MOBILE BUS STOP,2
Hunter College,November,Saturday,M60+,MOBILE BUS LANE,1
Hunter College,November,Saturday,M60+,MOBILE BUS STOP,1
Hunter College,November,Sunday,M101,MOBILE BUS LANE,21
Hunter College,November,Sunday,M101,MOBILE BUS STOP,102
Hunter College,November,Sunday,M101,MOBILE DOUBLE PARKED,2
Hunter College,November,Sunday,M15+,MOBILE BUS LANE,1
Hunter College,November,Sunday,M15+,MOBILE BUS STOP,5
Hunter College,November,Thursday,M101,MOBILE BUS LANE,30
Hunter College,November,Thursday,M101,MOBILE BUS STOP,74
Hunter College,November,Thursday,M101,MOBILE DOUBLE PARKED,3
Hunter College,November,Tuesday,M101,MOBILE BUS LANE,28
Hunter College,November,Tuesday,M101,MOBILE BUS STOP,102
Hunter College,November,Tuesday,M101,MOBILE DOUBLE PARKED,3
Hunter College,November,Tuesday,M60+,MOBILE BUS LANE,3
Hunter College,November,Tuesday,M60+,MOBILE BUS STOP,1
Hunter College,November,Wednesday,M101,MOBILE BUS LANE,34
Hunter College,November,Wednesday,M101,MOBILE BUS STOP,110
Hunter College,November,Wednesday,M101,MOBILE DOUBLE PARKED,8
Hunter College,October,Friday,M101,MOBILE BUS LANE,34
Hunter College,October,Friday,M101,MOBILE BUS STOP,145
Hunter College,October,Friday,M101,MOBILE DOUBLE PARKED,4
Hunter College,October,Friday,M15+,MOBILE BUS LANE,1
Hunter College,October,Monday,M101,MOBILE BUS LANE,37
Hunter College,October,Monday,M101,MOBILE BUS STOP,116
Hunter College,October,Monday,M101,MOBILE DOUBLE PARKED,6
Hunter College,October,Monday,M15+,MOBILE BUS LANE,2
Hunter College,October,Monday,M15+,MOBILE BUS STOP,1
Hunter College,October,Monday,M60+,MOBILE BUS LANE,1
Hunter College,October,Saturday,M101,MOBILE BUS LANE,23
Hunter College,October,Saturday,M101,MOBILE BUS STOP,120
Hunter College,October,Saturday,M101,MOBILE DOUBLE PARKED,3
Hunter College,October,Saturday,M15+,MOBILE BUS STOP,1
Hunter College,October,Saturday,M60+,MOBILE BUS LANE,1
Hunter College,October,Sunday,M101,MOBILE BUS LANE,15
Hunter College,October,Sunday,M101,MOBILE BUS STOP,126
Hunter College,October,Sunday,M101,MOBILE DOUBLE PARKED,1
Hunter College,October,Sunday,M15+,MOBILE BUS LANE,1
Hunter College,October,Sunday,M15+,MOBILE BUS STOP,4
Hunter College,October,Sunday,M23+,MOBILE BUS STOP,1
Hunter College,October,Sunday,M60+,MOBILE BUS STOP,1
Hunter College,October,Thursday,M101,MOBILE BUS LANE,45
Hunter College,October,Thursday,M101,MOBILE BUS STOP,134
Hunter College,October,Thursday,M101,MOBILE DOUBLE PARKED,9
Hunter College,October,Thursday,M15+,MOBILE BUS STOP,6
Hunter College,October,Thursday,M60+,MOBILE BUS LANE,1
Hunter College,October,Tuesday,BX6+,MOBILE DOUBLE PARKED,1
Hunter College,October,Tuesday,M101,MOBILE BUS LANE,64
Hunter College,October,Tuesday,M101,MOBILE BUS STOP,213
Hunter College,October,Tuesday,M101,MOBILE DOUBLE PARKED,16
Hunter College,October,Tuesday,M15+,MOBILE BUS STOP,3
Hunter College,October,Wednesday,M101,MOBILE BUS LANE,56
Hunter College,October,Wednesday,M101,MOBILE BUS STOP,181
Hunter College,October,Wednesday,M101,MOBILE DOUBLE PARKED,3
Hunter College,October,Wednesday,M15+,MOBILE BUS STOP,2
Hunter College,October,Wednesday,M60+,MOBILE BUS LANE,3
Hunter College,October,Wednesday,M60+,MOBILE DOUBLE PARKED,1
Hunter College,September,Friday,M101,MOBILE BUS LANE,14
Hunter College,September,Friday,M101,MOBILE BUS STOP,59
Hunter College,September,Friday,M101,MOBILE DOUBLE PARKED,2
Hunter College,September,Monday,M101,MOBILE BUS LANE,28
Hunter College,September,Monday,M101,MOBILE BUS STOP,70
Hunter College,September,Monday,M101,MOBILE DOUBLE PARKED,3
Hunter College,September,Monday,M15+,MOBILE BUS LANE,4
Hunter College,September,Saturday,M101,MOBILE BUS LANE,20
Hunter College,September,Saturday,M101,MOBILE BUS STOP,63
Hunter College,September,Saturday,M15+,MOBILE BUS STOP,2
Hunter College,September,Sunday,M101,MOBILE BUS LANE,10
Hunter College,September,Sunday,M101,MOBILE BUS STOP,36
Hunter College,September,Sunday,M101,MOBILE DOUBLE PARKED,3
Hunter College,September,Thursday,M101,MOBILE BUS LANE,10
Hunter College,September,Thursday,M101,MOBILE BUS STOP,68
Hunter College,September,Thursday,M101,MOBILE DOUBLE PARKED,2
Hunter College,September,Tuesday,M101,MOBILE BUS LANE,10
Hunter College,September,Tuesday,M101,MOBILE BUS STOP,47
Hunter College,September,Tuesday,M101,MOBILE DOUBLE PARKED,2
Hunter College,September,Tuesday,M15+,MOBILE BUS LANE,2
Hunter College,September,Wednesday,M101,MOBILE BUS LANE,21
Hunter College,September,Wednesday,M101,MOBILE BUS STOP,54
Hunter College,September,Wednesday,M101,MOBILE DOUBLE PARKED,4
Lehman College,April,Friday,BX28,MOBILE BUS STOP,47
Lehman College,April,Friday,BX28,MOBILE DOUBLE PARKED,33
Lehman College,April,Friday,BX38,MOBILE DOUBLE PARKED,4
Lehman College,April,Monday,BX28,MOBILE BUS STOP,50
Lehman College,April,Monday,BX28,MOBILE DOUBLE PARKED,21
Lehman College,April,Monday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,April,Saturday,BX28,MOBILE BUS STOP,35
Lehman College,April,Saturday,BX28,MOBILE DOUBLE PARKED,13
Lehman College,April,Saturday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,April,Sunday,BX28,MOBILE BUS STOP,19
Lehman College,April,Sunday,BX28,MOBILE DOUBLE PARKED,14
Lehman College,April,Thursday,BX28,MOBILE BUS STOP,64
Lehman College,April,Thursday,BX28,MOBILE DOUBLE PARKED,26
Lehman College,April,Thursday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,April,Tuesday,BX28,MOBILE BUS STOP,60
Lehman College,April,Tuesday,BX28,MOBILE DOUBLE PARKED,73
Lehman College,April,Tuesday,BX38,MOBILE BUS STOP,2
Lehman College,April,Tuesday,BX38,MOBILE DOUBLE PARKED,5
Lehman College,April,Wednesday,BX28,MOBILE BUS STOP,61
Lehman College,April,Wednesday,BX28,MOBILE DOUBLE PARKED,43
Lehman College,April,Wednesday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,August,Friday,BX28,MOBILE BUS STOP,60
Lehman College,August,Friday,BX28,MOBILE DOUBLE PARKED,16
Lehman College,August,Monday,BX28,MOBILE BUS STOP,52
Lehman College,August,Monday,BX28,MOBILE DOUBLE PARKED,22
Lehman College,August,Saturday,BX28,MOBILE BUS STOP,48
Lehman College,August,Saturday,BX28,MOBILE DOUBLE PARKED,24
Lehman College,August,Sunday,BX28,MOBILE BUS STOP,20
Lehman College,August,Sunday,BX28,MOBILE DOUBLE PARKED,6
Lehman College,August,Thursday,BX28,MOBILE BUS STOP,37
Lehman College,August,Thursday,BX28,MOBILE DOUBLE PARKED,10
Lehman College,August,Tuesday,BX28,MOBILE BUS STOP,57
Lehman College,August,Tuesday,BX28,MOBILE DOUBLE PARKED,24
Lehman College,August,Tuesday,BX38,MOBILE DOUBLE PARKED,5
Lehman College,August,Tuesday,BX41+,MOBILE DOUBLE PARKED,1
Lehman College,August,Wednesday,BX28,MOBILE BUS STOP,55
Lehman College,August,Wednesday,BX28,MOBILE DOUBLE PARKED,12
Lehman College,December,Friday,BX28,MOBILE BUS STOP,22
Lehman College,December,Friday,BX28,MOBILE DOUBLE PARKED,26
Lehman College,December,Friday,BX38,MOBILE DOUBLE PARKED,4
Lehman College,December,Monday,BX28,MOBILE BUS STOP,49
Lehman College,December,Monday,BX28,MOBILE DOUBLE PARKED,43
Lehman College,December,Monday,BX38,MOBILE DOUBLE PARKED,6
Lehman College,December,Saturday,BX28,MOBILE BUS STOP,27
Lehman College,December,Saturday,BX28,MOBILE DOUBLE PARKED,27
Lehman College,December,Saturday,BX38,MOBILE DOUBLE PARKED,7
Lehman College,December,Sunday,BX28,MOBILE BUS STOP,28
Lehman College,December,Sunday,BX28,MOBILE DOUBLE PARKED,12
Lehman College,December,Sunday,BX38,MOBILE BUS STOP,2
Lehman College,December,Sunday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,December,Thursday,BX28,MOBILE BUS STOP,28
Lehman College,December,Thursday,BX28,MOBILE DOUBLE PARKED,31
Lehman College,December,Thursday,BX38,MOBILE BUS STOP,1
Lehman College,December,Thursday,BX38,MOBILE DOUBLE PARKED,15
Lehman College,December,Tuesday,BX28,MOBILE BUS STOP,27
Lehman College,December,Tuesday,BX28,MOBILE DOUBLE PARKED,41
Lehman College,December,Tuesday,BX38,MOBILE DOUBLE PARKED,14
Lehman College,December,Wednesday,BX28,MOBILE BUS STOP,13
Lehman College,December,Wednesday,BX28,MOBILE DOUBLE PARKED,52
Lehman College,December,Wednesday,BX38,MOBILE BUS STOP,1
Lehman College,December,Wednesday,BX38,MOBILE DOUBLE PARKED,9
Lehman College,February,Friday,BX28,MOBILE BUS STOP,11
Lehman College,February,Friday,BX28,MOBILE DOUBLE PARKED,7
Lehman College,February,Friday,BX38,MOBILE DOUBLE PARKED,2
Lehman College,February,Monday,BX28,MOBILE BUS STOP,11
Lehman College,February,Monday,BX28,MOBILE DOUBLE PARKED,19
Lehman College,February,Monday,BX38,MOBILE DOUBLE PARKED,2
Lehman College,February,Saturday,BX28,MOBILE BUS STOP,20
Lehman College,February,Saturday,BX28,MOBILE DOUBLE PARKED,20
Lehman College,February,Sunday,BX28,MOBILE BUS STOP,22
Lehman College,February,Sunday,BX28,MOBILE DOUBLE PARKED,3
Lehman College,February,Thursday,BX28,MOBILE BUS STOP,33
Lehman College,February,Thursday,BX28,MOBILE DOUBLE PARKED,21
Lehman College,February,Thursday,BX38,MOBILE DOUBLE PARKED,3
Lehman College,February,Tuesday,BX28,MOBILE BUS STOP,31
Lehman College,February,Tuesday,BX28,MOBILE DOUBLE PARKED,25
Lehman College,February,Tuesday,BX38,MOBILE DOUBLE PARKED,7
Lehman College,February,Wednesday,BX28,MOBILE BUS STOP,30
Lehman College,February,Wednesday,BX28,MOBILE DOUBLE PARKED,23
Lehman College,February,Wednesday,BX38,MOBILE BUS STOP,2
Lehman College,February,Wednesday,BX38,MOBILE DOUBLE PARKED,10
Lehman College,January,Friday,BX28,MOBILE BUS STOP,32
Lehman College,January,Friday,BX28,MOBILE DOUBLE PARKED,31
Lehman College,January,Friday,BX38,MOBILE DOUBLE PARKED,15
Lehman College,January,Monday,BX28,MOBILE BUS STOP,10
Lehman College,January,Monday,BX28,MOBILE DOUBLE PARKED,31
Lehman College,January,Saturday,BX28,MOBILE BUS STOP,10
Lehman College,January,Saturday,BX28,MOBILE DOUBLE PARKED,16
Lehman College,January,Sunday,BX28,MOBILE BUS STOP,20
Lehman College,January,Sunday,BX28,MOBILE DOUBLE PARKED,21
Lehman College,January,Thursday,BX28,MOBILE BUS STOP,35
Lehman College,January,Thursday,BX28,MOBILE DOUBLE PARKED,40
Lehman College,January,Thursday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,January,Tuesday,BX28,MOBILE BUS STOP,11
Lehman College,January,Tuesday,BX28,MOBILE DOUBLE PARKED,39
Lehman College,January,Tuesday,BX38,MOBILE DOUBLE PARKED,3
Lehman College,January,Wednesday,BX28,MOBILE BUS STOP,6
Lehman College,January,Wednesday,BX28,MOBILE DOUBLE PARKED,20
Lehman College,January,Wednesday,BX38,MOBILE DOUBLE PARKED,1
Lehman College,July,Friday,BX28,MOBILE BUS STOP,64
